profile_id,profile_text
981,"I am a young aspiring accountant at Energy Transfer LP and a graduate of Colorado State University. I am a natural homebody, not loud,and am a perfectionist when it comes to things being in order. I strive to understand people on a daily basis and seeing the positive aspects of all things that occur in life."
982,"Hi! I am a full time mom & a positive person who likes to spend time with my family, friends, camping, sailing, cooking healthy meals, listening to good music, reading, working out, and watching a good movie or TV series."
983,My husband and I travel together where ever we go. He is a pro Ironman triathlete and I join him to support as well as do sport massage. We love getting to know new people and new cities and we are always on the go! We are a very easy going couple that loves to live an active healthy lifestyle.
984,"We are two graduate students at the University of Houston. We are usually either working or at school, but during Super Bowl weekend we might hang around, and can also show you the city around :D"
985,"Hi there, we are DC implants who enjoy to continously discover this great city. We love to travel, meet new people, and eat great food. For us the best part of going anywhere is getting to  know people and their stories this is what make wherever we go truly special.Ben and Heidy"
986,"we love to travel and have travel to many parts of the world. With this passion of travel, we decided to hosting guests in our homes and create a very pleasant and comfortable travel experience."
987,I am an emergency critical care veterinarian. I was born and raised in New England and love Boston. I moved to Florida 8 years ago for a job at Lauderdale Veterinary Specialists. I love to travel on my time off and volunteer all over the world assisting animals.
988,"Originally from Southern California, I now enjoy the laid back lifestyle of Nashville as well as the killer music scene. Its been fun to watch Nashville enjoy the splendors and challenges of new development. I enjoy being outside and close to nature and spending time with my family."
989,"I travel and I believe in welcoming people into my home the way they welcome me into theirs. Live in Coral Gables .I enjoying photography, music, biking, the beach and love to meet people around  the world .Look forward to meeting you and hope you have a great stay!"
990,I have a thrifty at modern personality I am the individual that likes to create things from all material I love that the good time also prefer a lot of rest and peaceful places so I'm always looking for my house to be semi-modern but also cost-effective for my trips out of town
991,"I'm from Austin, I am a mom, Realtor, gourmet cook, interpreter.I love travel, music, good food and entertaining family and friends.I worked in the hospitality industry for 15 years before Real Estate.I look forward to welcoming you in my home!"
992,"I'm a Californian who ended up in Charm City through the twists and turns of fate. I love hosting guests through AirBNB, giving them custom recommendations and helping them fall in love with my city while they're here."
993,"Long-time Arizona resident and married to an amazing women, Meghan, with a house-full of kids and dogs. Have worked in marketing and communications for years for two Fortune 500 companies."
994,"I'm originally from Tennessee, but now I live in Los Angeles, and Milwaukee part time. I love going to shows, and concerts. I'm an avid cyclist, and the co-owner of an industrial equipment manufacturing company. My fiancé and I have 3 adorable rescue dogs, and are getting married in 2020."
995,"Michael is a business & political consultant traveling across the world, preferably on a set Rossignol skis. By the grace of God- born, raised & resides in Music City (Nashville, TN).Katie is a regional sales manager for an international medical device company. She was born & raised in Dallas, TX, but now proudly calls Nashville home."
